date,close
2016-08-11,117.120003
2016-08-12,117.199997
2016-08-15,117.699997
2016-08-16,117.050003
2016-08-17,117.260002
2016-08-18,117.290001
2016-08-19,117.260002
2016-08-22,117.349998
2016-08-23,117.559998
2016-08-24,116.800003
2016-08-25,116.610001
2016-08-26,116.779999
2016-08-29,116.940002
2016-08-30,116.559998
2016-08-31,116.440002
2016-09-01,116.739998
2016-09-02,117.120003
2016-09-06,117.849998
2016-09-07,117.919998
2016-09-08,117.230003
2016-09-09,114.279999
2016-09-12,116.330002
2016-09-13,115.290001
2016-09-14,115.839996
2016-09-15,117.639999
2016-09-16,117.290001
2016-09-19,116.779999
2016-09-20,117.000000
2016-09-21,118.150002
2016-09-22,119.089996
2016-09-23,118.330002
2016-09-26,117.339996
2016-09-27,118.500000
2016-09-28,118.699997
2016-09-29,117.839996
2016-09-30,118.720001
2016-10-03,118.550003
2016-10-04,118.370003
2016-10-05,118.790001
2016-10-06,118.730003
2016-10-07,118.470001
2016-10-10,119.220001
2016-10-11,117.519997
2016-10-12,117.419998
2016-10-13,117.000000
2016-10-14,117.139999
2016-10-17,116.820000
2016-10-18,117.860001
2016-10-19,117.849998
2016-10-20,117.709999
2016-10-21,118.150002
2016-10-24,119.570000
2016-10-25,119.190002
2016-10-26,118.379997
2016-10-27,117.839996
2016-10-28,117.099998
2016-10-31,116.989998
2016-11-01,116.110001
2016-11-02,115.180000
2016-11-03,114.050003
2016-11-04,113.650002
2016-11-07,116.349998
2016-11-08,117.110001
2016-11-09,117.650002
2016-11-10,115.750000
2016-11-11,115.800003
2016-11-14,114.629997
2016-11-15,116.220001
2016-11-16,116.910004
2016-11-17,117.760002
2016-11-18,117.320000
2016-11-21,118.540001
2016-11-22,118.900002
2016-11-23,118.419998
2016-11-25,118.800003
2016-11-28,118.529999
2016-11-29,118.940002
2016-11-30,117.500000
2016-12-01,115.470001
2016-12-02,115.699997
2016-12-05,116.599998
2016-12-06,116.879997
2016-12-07,118.360001
2016-12-08,118.570000
2016-12-09,119.500000
2016-12-12,118.959999
2016-12-13,120.459999
2016-12-14,120.209999
2016-12-15,120.400002
2016-12-16,119.599998
2016-12-19,120.089996
2016-12-20,120.550003
2016-12-21,120.459999
2016-12-22,120.120003
2016-12-23,120.199997
2016-12-27,120.820000
2016-12-28,119.879997
2016-12-29,119.709999
2016-12-30,118.480003
2017-01-03,119.540001
2017-01-04,120.190002
2017-01-05,120.870003
2017-01-06,121.930000
2017-01-09,122.330002
2017-01-10,122.599998
2017-01-11,122.930000
2017-01-12,122.739998
2017-01-13,123.160004
2017-01-17,122.790001
2017-01-18,123.040001
