date,close
2016-08-11,218.649994
2016-08-12,218.460007
2016-08-15,219.089996
2016-08-16,217.960007
2016-08-17,218.369995
2016-08-18,218.860001
2016-08-19,218.539993
2016-08-22,218.529999
2016-08-23,218.970001
2016-08-24,217.850006
2016-08-25,217.699997
2016-08-26,217.289993
2016-08-29,218.360001
2016-08-30,218.000000
2016-08-31,217.380005
2016-09-01,217.389999
2016-09-02,218.369995
2016-09-06,219.029999
2016-09-07,219.009995
2016-09-08,218.509995
2016-09-09,213.279999
2016-09-12,216.339996
2016-09-13,213.229996
2016-09-14,213.149994
2016-09-15,215.279999
2016-09-16,213.369995
2016-09-19,213.410004
2016-09-20,213.419998
2016-09-21,215.820007
2016-09-22,217.179993
2016-09-23,215.990005
2016-09-26,214.240005
2016-09-27,215.570007
2016-09-28,216.639999
2016-09-29,214.679993
2016-09-30,216.300003
2016-10-03,215.779999
2016-10-04,214.679993
2016-10-05,215.630005
2016-10-06,215.779999
2016-10-07,215.039993
2016-10-10,216.160004
2016-10-11,213.429993
2016-10-12,213.710007
2016-10-13,213.009995
2016-10-14,213.119995
2016-10-17,212.380005
2016-10-18,213.710007
2016-10-19,214.279999
2016-10-20,213.880005
2016-10-21,213.979996
2016-10-24,214.889999
2016-10-25,214.169998
2016-10-26,213.740005
2016-10-27,213.169998
2016-10-28,212.539993
2016-10-31,212.550003
2016-11-01,211.009995
2016-11-02,209.740005
2016-11-03,208.779999
2016-11-04,208.550003
2016-11-07,213.149994
2016-11-08,214.110001
2016-11-09,216.380005
2016-11-10,216.919998
2016-11-11,216.419998
2016-11-14,216.589996
2016-11-15,218.279999
2016-11-16,217.869995
2016-11-17,218.990005
2016-11-18,218.500000
2016-11-21,220.149994
2016-11-22,220.580002
2016-11-23,220.699997
2016-11-25,221.520004
2016-11-28,220.479996
2016-11-29,220.910004
2016-11-30,220.380005
2016-12-01,219.570007
2016-12-02,219.679993
2016-12-05,221.000000
2016-12-06,221.699997
2016-12-07,224.600006
2016-12-08,225.149994
2016-12-09,226.509995
2016-12-12,226.250000
2016-12-13,227.759995
2016-12-14,225.880005
2016-12-15,226.809998
2016-12-16,225.039993
2016-12-19,225.529999
2016-12-20,226.399994
2016-12-21,225.770004
2016-12-22,225.380005
2016-12-23,225.710007
2016-12-27,226.270004
2016-12-28,224.399994
2016-12-29,224.350006
2016-12-30,223.529999
2017-01-03,225.240005
2017-01-04,226.580002
2017-01-05,226.399994
2017-01-06,227.210007
2017-01-09,226.460007
2017-01-10,226.460007
2017-01-11,227.100006
2017-01-12,226.529999
2017-01-13,227.050003
2017-01-17,226.250000
2017-01-18,226.750000
2017-01-19,225.910004
2017-01-20,226.740005
2017-01-23,226.149994
2017-01-24,227.600006
2017-01-25,229.570007
2017-01-26,229.330002
2017-01-27,228.970001
2017-01-30,227.550003
2017-01-31,227.529999
2017-02-01,227.619995
