date,close
2020-02-07,1581.786865
2020-02-08,1578.869751
2020-02-09,1578.702271
2020-02-10,1572.435547
2020-02-11,1563.408325
2020-02-12,1565.332397
2020-02-13,1580.901367
2020-02-14,1582.064331
2020-02-15,1583.619751
2020-02-16,1589.989746
2020-02-17,1590.137329
2020-02-18,1602.939697
2020-02-19,1611.930176
2020-02-20,1615.976318
2020-02-21,1644.483765
2020-02-22,1639.088013
2020-02-23,1663.757812
2020-02-24,1654.301514
2020-02-25,1637.067627
2020-02-26,1647.010254
2020-02-27,1641.482056
2020-02-28,1579.692871
2020-02-29,1577.889648
2020-03-01,1585.670410
2020-03-02,1588.190552
2020-03-03,1643.876709
2020-03-04,1642.893921
2020-03-05,1667.593628
2020-03-06,1671.695679
2020-03-07,1675.065552
2020-03-08,1711.135010
2020-03-09,1673.206909
2020-03-10,1651.578125
2020-03-11,1632.761108
2020-03-12,1632.650024
2020-03-13,1525.744263
2020-03-14,1590.165283
2020-03-15,1570.369629
2020-03-16,1506.310425
2020-03-17,1506.808350
2020-03-18,1466.926514
2020-03-19,1482.090454
2020-03-20,1471.055054
2020-03-21,1553.421021
2020-03-22,1529.047974
2020-03-23,1587.700073
2020-03-24,1648.316528
2020-03-25,1668.513428
2020-03-26,1656.489746
2020-03-27,1661.679077
2020-03-28,1661.507080
2020-03-29,1682.961792
2020-03-30,1660.097534
2020-03-31,1626.854492
2020-04-01,1634.178345
2020-04-02,1637.307495
2020-04-03,1641.212769
2020-04-04,1659.048218
2020-04-05,1662.088989
2020-04-06,1684.441528
2020-04-07,1665.124390
2020-04-08,1663.879883
2020-04-09,1672.239380
2020-04-10,1667.003906
2020-04-11,1664.694214
2020-04-12,1671.801392
2020-04-13,1706.638306
2020-04-14,1717.812378
2020-04-15,1707.179810
2020-04-16,1700.469238
2020-04-17,1686.729248
2020-04-18,1672.864014
2020-04-19,1673.022827
2020-04-20,1676.685669
2020-04-21,1662.378784
2020-04-22,1694.339478
2020-04-23,1713.220825
2020-04-24,1734.657593
2020-04-25,1752.694458
2020-04-26,1752.062988
2020-04-27,1734.436157
2020-04-28,1733.115601
2020-04-29,1741.202637
2020-04-30,1708.825562
2020-05-01,1695.615967
2020-05-02,1704.583374
2020-05-03,1692.610474
2020-05-04,1700.765991
2020-05-05,1704.317871
2020-05-06,1697.513062
2020-05-07,1701.836548
2020-05-08,1708.821167
2020-05-09,1727.092407
2020-05-10,1694.986206
2020-05-11,1691.937988
2020-05-12,1696.267334
2020-05-13,1713.830566
2020-05-14,1713.977051
2020-05-15,1719.720947
2020-05-16,1735.108032
2020-05-17,1752.016724
2020-05-18,1738.696655
2020-05-19,1760.152588
2020-05-20,1765.651733
2020-05-21,1717.838135
2020-05-22,1747.569702
2020-05-23,1784.555176
2020-05-24,1745.464478
2020-05-25,1743.650757
2020-05-26,1706.785400
2020-05-27,1708.449829
2020-05-28,1715.163574
2020-05-29,1718.339233
2020-05-30,1723.727539
2020-05-31,1726.351318
2020-06-01,1742.957031
2020-06-02,1715.723877
2020-06-03,1697.195068
2020-06-04,1713.503540
2020-06-05,1683.336426
2020-06-06,1680.850586
2020-06-07,1682.600220
2020-06-08,1696.982178
2020-06-09,1714.527832
2020-06-10,1725.318481
2020-06-11,1728.923462
2020-06-12,1733.864746
2020-06-13,1729.591431
2020-06-14,1728.439087
2020-06-15,1721.230103
